date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:00:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:00:50%20GMT	https://www.ramfit.org/?p=741	D:/ramkit/copy/ramfit/www.ramfit.org/index00c2.html	(from https://www.ramfit.org/login/)
23:00:50	2211/2211	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2017:00:51%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Flogin%2F&format=xml	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embed805e	(from https://www.ramfit.org/login/)
23:00:51	214449/214449	---MCZ	200	added ('OK')	text/html	etag:%2295-1699635651;gz%22	https://www.ramfit.org/student-registration/?redirect_to=https://www.ramfit.org/donate-now/	D:/ramkit/copy/ramfit/www.ramfit.org/student-registration/indexc8d2.html	(from https://www.ramfit.org/donate-now/)
23:00:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:00:51%20GMT	https://www.ramfit.org/student-registration	D:/ramkit/copy/ramfit/www.ramfit.org/student-registration	(from https://www.ramfit.org/login/)
23:00:52	205161/205161	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2017:00:52%20GMT	https://www.ramfit.org/my-account/lost-password/	D:/ramkit/copy/ramfit/www.ramfit.org/my-account/lost-password/index.html	(from https://www.ramfit.org/login/)
23:00:52	214288/214288	---MCZ	200	added ('OK')	text/html	etag:%2248-1699623714;gz%22	https://www.ramfit.org/student-registration/	D:/ramkit/copy/ramfit/www.ramfit.org/student-registration/index.html	(from https://www.ramfit.org/login/)
23:00:52	15707/15707	---M-Z	200	added ('OK')	application/x-javascript	etag:%223d5b-64295bf3-d50630f095872626;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontend.js?ver=3.2&t=10112023014131	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontend65cf.js	(from https://www.ramfit.org/login/)
23:00:53	214434/214434	---MCZ	200	added ('OK')	text/html	etag:%2296-1699635653;gz%22	https://www.ramfit.org/student-registration/?redirect_to=https://www.ramfit.org/login/	D:/ramkit/copy/ramfit/www.ramfit.org/student-registration/index49f5.html	(from https://www.ramfit.org/login/)
23:00:54	14661/14661	---M-Z	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2017:00:54%20GMT	https://www.ramfit.org/wp-login.php?redirect_to=https%3A%2F%2Fwww.ramfit.org%2Fdashboard%2F	D:/ramkit/copy/ramfit/www.ramfit.org/wp-login135c.html	(from https://www.ramfit.org/dashboard/)
23:00:54	15016/15016	---M-Z	200	added ('OK')	text/css	etag:%223aa8-64295bf3-e00d8cc753417edf;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce//assets/css/user-wc-donation-form.css?ver=3.2&t=10112023045800	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/css/user-wc-donation-form6787.css	(from https://www.ramfit.org/my-account/)
23:00:55	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:00:55%20GMT	http://www.ramfit.org/wp-content/plugins/woocommerce-subscriptions/assets/css/view-subscription.css?ver=3.0.11	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/woocommerce-subscriptions/assets/css/view-subscription.1749b4a.delayed	(from https://www.ramfit.org/my-account/)
23:00:55	1483/1483	---M-Z	200	added ('OK')	text/css	etag:%225cb-64295bf4-f470d9e46b855a88;gz%22	https://www.ramfit.org/wp-content/plugins/woocommerce-subscriptions/assets/css/view-subscription.css?ver=3.0.11	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/woocommerce-subscriptions/assets/css/view-subscription9b4a.css	(from https://www.ramfit.org/my-account/)
23:00:56	1789/1789	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2017:00:56%20GMT	https://www.ramfit.org/wp-json/wp/v2/pages/20	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/wp/v2/pages/20.json	(from https://www.ramfit.org/my-account/)
23:00:57	2090/2090	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2017:00:57%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Fmy-account%2F	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embed59bd.json	(from https://www.ramfit.org/my-account/)
23:00:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:00:57%20GMT	https://www.ramfit.org/?p=20	D:/ramkit/copy/ramfit/www.ramfit.org/index341b.html	(from https://www.ramfit.org/my-account/)
23:00:58	2236/2236	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2017:00:59%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Fmy-account%2F&format=xml	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embedd099	(from https://www.ramfit.org/my-account/)
23:00:59	15707/15707	---M-Z	200	added ('OK')	application/x-javascript	etag:%223d5b-64295bf3-d50630f095872626;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontend.js?ver=3.2&t=10112023045800	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontend6787.js	(from https://www.ramfit.org/my-account/)
23:00:59	15016/15016	---M-Z	200	added ('OK')	text/css	etag:%223aa8-64295bf3-e00d8cc753417edf;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce//assets/css/user-wc-donation-form.css?ver=3.2&t=10112023102808	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/css/user-wc-donation-formfff4.css	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:00	214449/214449	---MCZ	200	added ('OK')	text/html	etag:%2297-1699635660;gz%22	https://www.ramfit.org/student-registration/?redirect_to=https://www.ramfit.org/my-account/	D:/ramkit/copy/ramfit/www.ramfit.org/student-registration/index1edd.html	(from https://www.ramfit.org/my-account/)
23:01:00	5925/5925	---M-Z	200	added ('OK')	text/css	etag:%221725-654aa322-f601e023c8b75002;gz%22	https://www.ramfit.org/wp-includes/css/buttons.min.css?ver=6.4.1	D:/ramkit/copy/ramfit/www.ramfit.org/wp-includes/css/buttons.minaec2.css	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:00	59016/59016	---M-Z	200	added ('OK')	text/css	etag:%22e688-645ea025-b3e040b66d485aa7;gz%22	https://www.ramfit.org/wp-includes/css/dashicons.min.css?ver=6.4.1	D:/ramkit/copy/ramfit/www.ramfit.org/wp-includes/css/dashicons.minaec2.css	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:00	26971/26971	---M-Z	200	added ('OK')	text/css	etag:%22695b-654aa322-3786b89479214fa9;gz%22	https://www.ramfit.org/wp-includes/css/editor.min.css?ver=6.4.1	D:/ramkit/copy/ramfit/www.ramfit.org/wp-includes/css/editor.minaec2.css	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:01	16465/16465	---M-Z	200	added ('OK')	text/css	etag:%224051-64295bf4-9fff77a79ef9f818;gz%22	https://www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-zoom/assets/css/frontend.css?ver=1.0.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-zoom/assets/css/frontend8a54.css	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:01	17340/17340	---M-Z	200	added ('OK')	text/css	etag:%2243bc-65223720-bc88dd2e85004c7c;gz%22	https://www.ramfit.org/wp-content/uploads/elementor/css/post-5721.css?ver=1696741152	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/elementor/css/post-5721599c.css	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:01	1864/1864	---M-Z	200	added ('OK')	application/x-javascript	etag:%22748-645ea025-9243ab43bcfa56d0;gz%22	https://www.ramfit.org/wp-includes/js/utils.min.js?ver=6.4.1	D:/ramkit/copy/ramfit/www.ramfit.org/wp-includes/js/utils.minaec2.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:02	202983/202983	---M-Z	200	added ('OK')	application/x-javascript	etag:%22318e7-64295bf4-dbbf96bf49e7e26a;gz%22	https://www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-certificate/assets/js/html2canvas.min.js?ver=6.4.1	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-certificate/assets/js/html2canvas.minaec2.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:02	307591/307591	---M-Z	200	added ('OK')	application/x-javascript	etag:%224b187-64295bf4-86c1371f164c9cb2;gz%22	https://www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-certificate/assets/js/js-pdf.js?ver=6.4.1	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-certificate/assets/js/js-pdfaec2.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:02	5698/5698	---M-Z	200	added ('OK')	application/x-javascript	etag:%221642-64295bf4-5b9ac1ae3c072ed7;gz%22	https://www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-certificate/assets/js/html-to-image.js?ver=6.4.1	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-certificate/assets/js/html-to-imageaec2.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:03	10572/10572	---MCZ	200	added ('OK')	application/json	etag:%2298-1699635664;gz%22	https://www.ramfit.org/wp-json/wp/v2/courses/5721	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/wp/v2/courses/5721.json	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:04	2312/2312	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2017:01:04%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Fcourses%2Ffiqh-of-medicine%2F	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embed1a82.json	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:04%20GMT	https://www.ramfit.org/?p=5721	D:/ramkit/copy/ramfit/www.ramfit.org/index0bf4.html	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:05	2494/2494	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2017:01:06%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Fcourses%2Ffiqh-of-medicine%2F&format=xml	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embed33b9	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:06%20GMT	https://www.ramfit.org/profile/ashraf	D:/ramkit/copy/ramfit/www.ramfit.org/profile/ashraf	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:07%20GMT	https://www.ramfit.org/profile/ashraf	D:/ramkit/copy/ramfit/www.ramfit.org/profile/ashraf	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:07%20GMT	https://www.ramfit.org/profile/ashraf	D:/ramkit/copy/ramfit/www.ramfit.org/profile/ashraf	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:07%20GMT	https://www.ramfit.org/profile/ashraf	D:/ramkit/copy/ramfit/www.ramfit.org/profile/ashraf	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:07	246549/246549	---MCZ	200	added ('OK')	text/html	etag:%2299-1699635668;gz%22	https://www.ramfit.org/courses/fiqh-of-medicine/lessons/claas-video/	D:/ramkit/copy/ramfit/www.ramfit.org/courses/fiqh-of-medicine/lessons/claas-video/index.html	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:10	246906/246906	---MCZ	200	added ('OK')	text/html	etag:%22100-1699635668;gz%22	https://www.ramfit.org/courses/fiqh-of-medicine/lessons/class-1-shykh-mufti-abdur-rohman/	D:/ramkit/copy/ramfit/www.ramfit.org/courses/fiqh-of-medicine/lessons/class-1-shykh-mufti-abdur-rohman/index.html	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:10	14676/14676	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Nov%202023%2017:01:09%20GMT	https://www.ramfit.org/wp-login.php?redirect_to=https%3A%2F%2Fwww.ramfit.org%2Fcourses%2Ffiqh-of-medicine%2F	D:/ramkit/copy/ramfit/www.ramfit.org/wp-logind003.html	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:10	246938/246938	---MCZ	200	added ('OK')	text/html	etag:%22101-1699635668;gz%22	https://www.ramfit.org/courses/fiqh-of-medicine/lessons/class-2-shykh-mufti-abul-hasnat-qasim/	D:/ramkit/copy/ramfit/www.ramfit.org/courses/fiqh-of-medicine/lessons/class-2-shykh-mufti-abul-hasnat-qasim/index.html	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:10	15707/15707	---M-Z	200	added ('OK')	application/x-javascript	etag:%223d5b-64295bf3-d50630f095872626;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontend.js?ver=3.2&t=10112023102808	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontendfff4.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:11	246895/246895	---MCZ	200	added ('OK')	text/html	etag:%22102-1699635670;gz%22	https://www.ramfit.org/courses/fiqh-of-medicine/lessons/basics-of-uloom-al-hadith-part-1/	D:/ramkit/copy/ramfit/www.ramfit.org/courses/fiqh-of-medicine/lessons/basics-of-uloom-al-hadith-part-1/index.html	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:11	214495/214495	---MCZ	200	added ('OK')	text/html	etag:%22103-1699635672;gz%22	https://www.ramfit.org/student-registration/?redirect_to=https://www.ramfit.org/courses/fiqh-of-medicine/	D:/ramkit/copy/ramfit/www.ramfit.org/student-registration/indexb322.html	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:12	13175/13175	---M-Z	200	added ('OK')	application/x-javascript	etag:%223377-645ea025-28c3df821c3336a1;gz%22	https://www.ramfit.org/wp-admin/js/editor.min.js?ver=6.4.1	D:/ramkit/copy/ramfit/www.ramfit.org/wp-admin/js/editor.minaec2.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:12	205853/205853	---M-Z	200	added ('OK')	text/html	etag:%2211-1699603970;gz%22	https://www.ramfit.org/course-tag/fom/	D:/ramkit/copy/ramfit/www.ramfit.org/course-tag/fom/index.html	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:12	205847/205847	---MCZ	200	added ('OK')	text/html	etag:%22104-1699635672;gz%22	https://www.ramfit.org/course-tag/fiqh/	D:/ramkit/copy/ramfit/www.ramfit.org/course-tag/fiqh/index.html	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:12	11253/11253	---M-Z	200	added ('OK')	application/x-javascript	etag:%222bf5-645ea025-d0f8dbb62fa8fd1b;gz%22	https://www.ramfit.org/wp-includes/js/wplink.min.js?ver=6.4.1	D:/ramkit/copy/ramfit/www.ramfit.org/wp-includes/js/wplink.minaec2.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:13	205867/205867	---MCZ	200	added ('OK')	text/html	etag:%22105-1699635673;gz%22	https://www.ramfit.org/course-tag/medicine/	D:/ramkit/copy/ramfit/www.ramfit.org/course-tag/medicine/index.html	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:13	13242/13242	---M-Z	200	added ('OK')	application/x-javascript	etag:%2233ba-645ea025-a344158cdc11134e;gz%22	https://www.ramfit.org/wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105	D:/ramkit/copy/ramfit/www.ramfit.org/wp-includes/js/thickbox/thickboxab87.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:13	2643/2643	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a53-645ea025-838acfe164bfa198;gz%22	https://www.ramfit.org/wp-includes/js/shortcode.min.js?ver=6.4.1	D:/ramkit/copy/ramfit/www.ramfit.org/wp-includes/js/shortcode.minaec2.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:14	1152/1152	---M-Z	200	added ('OK')	application/x-javascript	etag:%22480-645ea025-f6af6b3c68b2094b;gz%22	https://www.ramfit.org/wp-admin/js/media-upload.min.js?ver=6.4.1	D:/ramkit/copy/ramfit/www.ramfit.org/wp-admin/js/media-upload.minaec2.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:15	5057/5057	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213c1-64295bf4-2ca62dd356766cb0;gz%22	https://www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-zoom/assets/js/jquery.countdown.min.js?ver=1.0.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-zoom/assets/js/jquery.countdown.min8a54.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:15	195261/195261	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fabd-64295bf4-fee0323b548edbe4;gz%22	https://www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-zoom/assets/js/moment-timezone-with-data.min.js?ver=1.0.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-zoom/assets/js/moment-timezone-with-data.min8a54.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:15	58862/58862	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e5ee-64295bf4-15ffdaf07d981549;gz%22	https://www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-zoom/assets/js/moment.min.js?ver=1.0.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-zoom/assets/js/moment.min8a54.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:15	1236/1236	---M-Z	200	added ('OK')	application/x-javascript	etag:%224d4-64295bf4-5d60734d4be69558;gz%22	https://www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-zoom/assets/js/frontend.js?ver=1.0.0	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/tutor-pro/addons/tutor-zoom/assets/js/frontend8a54.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:16	4129/4129	---M-Z	200	added ('OK')	application/x-javascript	etag:%221021-645ea025-dff4a211be48fb12;gz%22	https://www.ramfit.org/wp-includes/js/tinymce/plugins/compat3x/plugin.min.js?ver=49110-20201110	D:/ramkit/copy/ramfit/www.ramfit.org/wp-includes/js/tinymce/plugins/compat3x/plugin.min7186.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:17	202593/202593	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Nov%202023%2017:01:17%20GMT	https://www.ramfit.org/wp-includes/js/tinymce/langs/en.js	D:/ramkit/copy/ramfit/www.ramfit.org/wp-includes/js/tinymce/langs/en.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:18	365570/365570	---M-Z	200	added ('OK')	application/x-javascript	etag:%2259402-645ea025-b8913775654a8ec6;gz%22	https://www.ramfit.org/wp-includes/js/tinymce/tinymce.min.js?ver=49110-20201110	D:/ramkit/copy/ramfit/www.ramfit.org/wp-includes/js/tinymce/tinymce.min7186.js	(from https://www.ramfit.org/courses/fiqh-of-medicine/)
23:01:18	15016/15016	---M-Z	200	added ('OK')	text/css	etag:%223aa8-64295bf3-e00d8cc753417edf;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce//assets/css/user-wc-donation-form.css?ver=3.2&t=10112023045808	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/css/user-wc-donation-form8dca.css	(from https://www.ramfit.org/course-category/diploma-course/)
23:01:19	650/650	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2017:01:19%20GMT	https://www.ramfit.org/wp-json/wp/v2/course-category/22	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/wp/v2/course-category/22.json	(from https://www.ramfit.org/course-category/diploma-course/)
23:01:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:20%20GMT	https://www.ramfit.org/course-category/diploma-course/;	D:/ramkit/copy/ramfit/www.ramfit.org/course-category/diploma-course/;	(from https://www.ramfit.org/course-category/diploma-course/)
23:01:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:20%20GMT	https://www.ramfit.org/profile/ashraf	D:/ramkit/copy/ramfit/www.ramfit.org/profile/ashraf	(from https://www.ramfit.org/course-category/diploma-course/)
23:01:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:21%20GMT	https://www.ramfit.org/profile/ashraf	D:/ramkit/copy/ramfit/www.ramfit.org/profile/ashraf	(from https://www.ramfit.org/course-category/diploma-course/)
23:01:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:21%20GMT	https://www.ramfit.org/course-category/diploma-course/;	D:/ramkit/copy/ramfit/www.ramfit.org/course-category/diploma-course/;	(from https://www.ramfit.org/course-category/diploma-course/)
23:01:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:21%20GMT	https://www.ramfit.org/profile/ashraf	D:/ramkit/copy/ramfit/www.ramfit.org/profile/ashraf	(from https://www.ramfit.org/course-category/diploma-course/)
23:01:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:22%20GMT	https://www.ramfit.org/profile/ashraf	D:/ramkit/copy/ramfit/www.ramfit.org/profile/ashraf	(from https://www.ramfit.org/course-category/diploma-course/)
23:01:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:22%20GMT	https://www.ramfit.org/course-category/diploma-course/;	D:/ramkit/copy/ramfit/www.ramfit.org/course-category/diploma-course/;	(from https://www.ramfit.org/course-category/diploma-course/)
23:01:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:22%20GMT	https://www.ramfit.org/profile/mshishir	D:/ramkit/copy/ramfit/www.ramfit.org/profile/mshishir	(from https://www.ramfit.org/course-category/diploma-course/)
23:01:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:23%20GMT	https://www.ramfit.org/profile/mshishir	D:/ramkit/copy/ramfit/www.ramfit.org/profile/mshishir	(from https://www.ramfit.org/course-category/diploma-course/)
23:01:23	15707/15707	---M-Z	200	added ('OK')	application/x-javascript	etag:%223d5b-64295bf3-d50630f095872626;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontend.js?ver=3.2&t=10112023045808	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/js/frontend8dca.js	(from https://www.ramfit.org/course-category/diploma-course/)
23:01:24	214528/214528	---MCZ	200	added ('OK')	text/html	etag:%22106-1699635684;gz%22	https://www.ramfit.org/student-registration/?redirect_to=https://www.ramfit.org/courses/fiqh-of-medicine-farz-e-ayn/	D:/ramkit/copy/ramfit/www.ramfit.org/student-registration/index3f4f.html	(from https://www.ramfit.org/course-category/diploma-course/)
23:01:24	15016/15016	---M-Z	200	added ('OK')	text/css	etag:%223aa8-64295bf3-e00d8cc753417edf;gz%22	https://www.ramfit.org/wp-content/plugins/donation-for-woocommerce//assets/css/user-wc-donation-form.css?ver=3.2&t=10112023013417	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/plugins/donation-for-woocommerce/assets/css/user-wc-donation-form2e25.css	(from https://www.ramfit.org/courses/medical-fiqh-of-fasting/)
23:01:24	17340/17340	---M-Z	200	added ('OK')	text/css	etag:%2243bc-6529f6cb-84c6a9aa690e28e8;gz%22	https://www.ramfit.org/wp-content/uploads/elementor/css/post-5053.css?ver=1697248971	D:/ramkit/copy/ramfit/www.ramfit.org/wp-content/uploads/elementor/css/post-50532b05.css	(from https://www.ramfit.org/courses/medical-fiqh-of-fasting/)
23:01:25	10502/10502	---MCZ	200	added ('OK')	application/json	etag:%22107-1699635686;gz%22	https://www.ramfit.org/wp-json/wp/v2/courses/5053	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/wp/v2/courses/5053.json	(from https://www.ramfit.org/courses/medical-fiqh-of-fasting/)
23:01:26	2313/2313	---M-Z	200	added ('OK')	application/json	date:Fri,%2010%20Nov%202023%2017:01:26%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Fcourses%2Fmedical-fiqh-of-fasting%2F	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embedefdd.json	(from https://www.ramfit.org/courses/medical-fiqh-of-fasting/)
23:01:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:27%20GMT	https://www.ramfit.org/?p=5053	D:/ramkit/copy/ramfit/www.ramfit.org/indexa535.html	(from https://www.ramfit.org/courses/medical-fiqh-of-fasting/)
23:01:27	2495/2495	---M-Z	200	added ('OK')	text/xml	date:Fri,%2010%20Nov%202023%2017:01:27%20GMT	https://www.ramfit.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ramfit.org%2Fcourses%2Fmedical-fiqh-of-fasting%2F&format=xml	D:/ramkit/copy/ramfit/www.ramfit.org/wp-json/oembed/1.0/embed51b2	(from https://www.ramfit.org/courses/medical-fiqh-of-fasting/)
23:01:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:27%20GMT	https://www.ramfit.org/profile/ashraf	D:/ramkit/copy/ramfit/www.ramfit.org/profile/ashraf	(from https://www.ramfit.org/courses/medical-fiqh-of-fasting/)
23:01:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:28%20GMT	https://www.ramfit.org/profile/ashraf	D:/ramkit/copy/ramfit/www.ramfit.org/profile/ashraf	(from https://www.ramfit.org/courses/medical-fiqh-of-fasting/)
23:01:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Nov%202023%2017:01:28%20GMT	https://www.ramfit.org/profile/ashraf	D:/ramkit/copy/ramfit/www.ramfit.org/profile/ashraf	(from https://www.ramfit.org/courses/medical-fiqh-of-fasting/)
